sessionId,timestamp,itemId
503,891409893,566
503,891409893,181
503,891409893,385
503,891409893,808
503,891409893,230
503,891409893,265
503,891409893,11
503,891409893,241
503,891409893,82
503,891409894,228
503,891409935,515
503,891409935,431
503,891409935,510
503,891409935,233
503,891409935,435
503,891409935,679
503,891409935,526
503,891409935,177
503,891409935,182
503,891409936,227
503,891409981,33
503,891409981,550
503,891409981,684
503,891409981,2
503,891409981,4
503,891409981,184
503,891409982,55
503,891409982,518
503,891409982,188
503,891409982,39
503,891410038,226
503,891410038,403
503,891410038,568
503,891410039,229
503,891410039,720
503,891410039,62
503,891410039,578
503,891410039,161
503,891410039,38
503,891410039,576
503,891410082,770
503,891410082,68
503,891410082,92
503,891410082,190
503,891410082,530
503,891410082,232
503,891410082,399
503,891410082,1222
503,891410082,802
503,891410083,947
503,891410124,849
503,891410124,570
503,891410124,231
503,891410124,449
503,891410124,1419
503,891410124,1228
503,891410124,665
503,891410124,373
503,891410170,779
503,891410170,586
503,891410170,29
503,891410170,554
504,884204427,690
504,884204427,300
504,884204501,258
504,884204577,748
504,884204637,323
504,884204666,343
504,884204709,682
504,884204919,127
504,884204919,50
504,884204993,222
504,884204993,298
504,884205050,181
504,884205081,1
504,884205114,1142
504,884205114,25
504,884205114,117
504,884205185,15
504,884205219,291
504,884205252,1117
504,884205252,137
504,884205277,249
504,884205277,871
504,884205277,475
504,884205317,7
504,884205317,276
504,884205317,1245
504,884205346,93
504,884205385,24
504,884205385,410
504,884205385,248
504,884206191,455
504,884206191,237
504,884206270,6
504,884206270,108
504,884206330,1014
504,884206330,121
504,884206401,148
504,884206401,280
504,884206401,151
504,884206428,405
504,884206482,763
504,884206513,118
504,884206587,823
504,884206659,411
504,884206659,1244
504,884206748,979
504,884206773,820
504,884206806,369
504,884206807,1094
504,884206807,122
504,884206847,824
504,884207009,427
504,884207009,707
504,884207058,156
504,884207112,97
504,884207136,176
504,884207206,172
504,884207206,228
504,884207206,265
504,884207206,64
504,884207239,175
504,884207239,187
504,884207239,200
504,884207239,480
504,884207267,357
504,884207267,195
504,884207298,180
504,884207298,474
504,884207325,100
504,884207392,11
504,884207392,56
504,884207424,651
504,884207492,498
504,884207492,173
504,884207525,55
504,884207525,382
504,884207525,531
504,884207560,318
504,884207560,69
504,884207584,204
504,884207611,98
504,884207612,95
504,884207612,210
504,884207654,183
504,884207654,198
504,884207654,168
504,884207691,429
504,884207691,70
504,884207733,654
504,884207733,203
504,884207733,186
504,884207733,238
504,884207734,693
504,884207833,234
504,884207833,193
504,884207858,153
504,884207897,31
504,884207897,201
504,884207946,746
504,884207946,182
504,884207946,923
504,884208061,135
504,884208061,527
504,884208061,434
504,884208098,196
504,884208098,154
504,884208098,215
504,884208137,132
504,884208137,431
504,884208173,58
504,884208173,658
504,884208200,188
504,884208200,197
504,884208241,65
504,884208241,423
504,884208273,214
504,884208273,217
504,884208273,381
504,884208273,526
504,884208326,511
504,884208326,174
504,884208326,433
504,884208326,96
504,884208326,81
504,884208377,692
504,884208419,73
504,884208419,71
504,884208454,161
504,884208455,51
504,884208455,356
504,884208490,216
504,884208491,23
504,884208518,549
504,884208518,79
504,884208571,208
504,884208571,164
504,884208571,470
504,884208595,27
504,884208623,89
504,884208624,631
504,884208624,660
504,884208651,640
504,884208682,191
504,884208710,568
504,884208710,509
504,884208739,559
504,884208778,385
504,884208778,684
504,884208834,1169
504,884208876,727
504,884208876,518
504,884208951,143
504,884208952,131
504,884209003,184
504,884209073,230
504,884209147,402
504,884209188,655
504,884209188,447
504,884209188,428
504,884209221,629
504,884209264,179
504,884209264,241
504,884209264,501
504,884209264,959
504,884209264,185
504,884209291,33
504,884209353,636
504,884209353,403
504,884209353,229
504,884209379,367
504,884209412,218
504,884209412,939
504,884209451,82
504,884209451,128
504,884209451,673
504,884209504,581
504,884209535,462
504,884209536,4
504,884209569,101
504,884209569,652
504,884209569,942
505,883782403,258
505,883782458,269
505,883782485,242
505,883782485,286
505,883782485,892
505,883782509,268
505,883782509,324
505,883782509,989
505,883782509,539
505,883782557,313
505,883782557,751
505,883782583,259
505,883782636,322
505,883782636,678
505,883782636,294
505,883782636,243
505,883782655,988
505,883782655,948
505,883782655,687
505,883782655,323
505,883782716,408
505,883782807,116
505,883782807,100
505,883782807,813
505,883782825,93
505,883782853,9
505,883782854,221
505,883782854,1
505,883782854,7
505,883782879,117
505,883782879,276
505,883782879,285
505,883782899,508
505,883782918,475
505,883782934,1326
505,883782952,1354
505,883783005,473
505,883783005,405
505,883783005,14
505,883783042,111
506,876041644,304
506,876041644,258
506,876041719,325
506,876041719,243
506,876041895,276
506,876041895,125
506,876042133,742
506,876042204,151
506,876042204,410
506,876042234,25
506,876042268,121
506,876042268,117
506,876042299,225
506,876042299,118
506,876042340,222
506,876042340,1060
506,876042340,148
506,876042340,1
506,876042340,455
506,876042368,924
506,876042451,7
506,876042451,147
506,876042493,685
506,876042493,473
506,876042493,717
506,876042493,756
506,876042525,840
506,876042556,841
506,876042556,826
506,876042584,596
506,876042753,363
506,876042753,760
506,876042790,930
506,876042824,597
506,876042824,411
506,876042922,1049
506,876042979,929
507,884125806,313
507,884125846,288
507,884125953,286
507,884125953,294
507,884125953,748
507,884125973,323
507,884125996,984
507,884126687,245
507,884126833,196
507,884126833,9
507,884127082,892
507,884127082,890
507,884127221,358
507,884127370,24
507,884127370,820
507,884127370,112
507,884127370,652
507,884127370,758
507,884127370,405
507,884127370,934
507,884127431,409
507,884127568,123
507,884127745,15
507,884127745,546
507,884127745,282
507,884127798,280
507,884127890,472
507,884128022,107
507,884128065,235
507,884128176,1028
507,884128372,265
507,884128372,45
507,884128372,228
507,884128372,568
507,884128372,22
507,884128400,50
507,884128400,692
507,884128400,135
507,884128400,230
507,884128426,528
507,884128426,174
507,884128426,483
507,884128458,318
507,884128458,205
507,884128458,432
507,884128458,28
507,884128498,357
507,884128499,588
507,884128499,143
507,884128499,79
507,884128554,673
507,884128554,191
507,884128554,173
507,884128554,183
507,884128554,172
507,884128760,88
507,884128788,478
507,884128788,69
507,884128788,89
507,884128822,169
507,884128822,195
507,884128822,204
507,884128858,56
507,884128858,99
507,884128858,392
507,884128858,462
507,884128904,208
507,884128904,8
507,884128904,496
507,884128933,210
507,884128933,98
507,884128979,161
507,884128979,95
507,884129006,227
507,884129006,431
507,884129006,451
507,884129029,402
507,884129029,179
507,884129029,48
507,884129092,495
507,884129112,465
507,884129160,188
507,884129209,660
507,884129209,193
507,884129232,419
507,884129275,423
507,884129275,202
507,884129301,58
507,884129301,378
507,884129346,215
507,884129346,141
507,884129381,515
507,884129381,234
507,884129381,380
507,884129409,96
507,884129409,71
507,884129410,218
507,884129410,393
507,884129457,609
507,884129468,443
507,884129504,501
507,884129542,11
507,884129542,72
507,884129542,584
507,884129542,1073
507,884129567,549
507,884129602,33
507,884129602,509
507,884129602,239
507,884129627,176
507,884129627,523
507,884129656,82
507,884129656,177
507,884129656,527
507,884129696,229
507,884129696,385
507,884129729,755
507,884129729,68
507,884129782,241
507,884129782,582
507,884129782,622
507,884129782,470
507,884129814,1091
507,884129814,43
507,884129814,91
507,884129837,420
507,884129920,559
507,884129920,679
507,884129920,54
507,884129962,365
507,884129962,140
507,884130014,1217
507,884130014,951
507,884130014,429
507,884130014,447
507,884130046,2
507,884130046,739
507,884130046,94
507,884130085,578
507,884130085,226
507,884130085,401
507,884130114,580
507,884130114,720
507,884130146,62
507,884130289,1411
507,884130289,1219
507,884130348,38
507,884130348,674
507,884130391,586
507,884130415,576
507,884130415,63
507,884130484,570
507,884130484,391
507,884130484,1139
507,884130485,802
507,884130540,29
507,884130540,552
507,884130540,449
507,884130540,139
507,884130592,768
507,884130592,542
507,884130621,665
507,884130621,812
507,884130655,560
507,884130679,231
507,884130679,1419
507,884130721,1228
507,884130721,771
507,884130754,373
507,884130792,132
508,891825292,291
508,891825324,866
508,891825441,1033
508,891825521,103
508,891825521,1034
508,891825565,831
508,891825589,982
508,891825607,743
508,891825627,931
509,884110598,313
509,884110598,292
509,884110598,242
509,884110598,750
509,884110637,302
509,884110637,268
509,884110667,258
509,884110667,303
509,884110702,286
509,884110702,895
509,884110735,991
509,884110766,896
509,884110766,751
509,884110766,346
509,884110811,324
509,884110887,332
509,884110887,340
509,884110887,288
509,884110887,682
509,884110927,333
509,884110927,334
509,884110927,886
509,884110967,304
509,884110967,271
509,884110967,331
509,884110967,319
509,884110967,260
509,884111029,321
509,884111029,315
509,884111064,325
509,884111064,289
509,884111095,326
509,884111095,358
509,884111217,651
509,884111217,357
509,884111217,185
509,884111217,28
509,884111269,56
509,884111269,172
509,884111269,318
509,884111269,12
509,884111270,210
509,884111270,71
509,884111312,432
509,884111312,98
509,884111312,187
509,884111312,1069
509,884111359,1131
509,884111360,482
509,884111360,527
509,884111360,207
509,884111360,216
509,884111360,173
509,884111397,221
509,884111397,556
509,884111397,479
509,884111397,195
509,884111436,408
509,884111436,64
509,884111485,642
509,884111485,100
509,884111485,607
509,884111485,48
509,884111485,182
509,884111546,509
509,884111546,128
509,884111546,847
509,884111546,483
509,884111546,59
509,884111546,515
509,884111598,480
509,884111598,276
509,884111599,1039
509,884111637,1425
509,884111637,521
509,884111637,86
509,884111637,192
509,884111637,1355
509,884111677,658
509,884111677,1070
509,884111677,196
509,884111678,171
509,884111708,421
509,884111708,127
509,884111775,87
509,884111775,656
509,884111830,23
509,884111830,4
509,884111830,454
509,884111830,156
509,884111830,1137
509,884111873,213
509,884111873,198
509,884111873,190
509,884111873,1193
509,884111873,582
509,884111873,855
509,884111899,1194
509,884111899,1073
509,884111899,212
509,884111927,26
509,884111958,57
509,884111958,45
509,884111986,61
509,884111986,381
509,884111986,702
509,884112029,206
509,884112029,70
509,884112029,640
509,884112077,960
509,884112077,1268
509,884112077,737
509,884112136,1006
509,884112201,518
509,884112201,1187
509,884112201,174
509,884112201,188
509,884112201,435
509,884112201,11
509,884112201,222
509,884112201,511
509,884112201,22
509,884112201,7
509,884112245,79
509,884112245,89
509,884112245,92
509,884112245,184
509,884112245,181
509,884112245,183
509,884112245,568
509,884112245,144
509,884112281,176
509,884112282,803
509,884112282,232
509,884112352,686
509,884112352,281
509,884112352,273
509,884112352,431
509,884112352,685
509,884112352,96
509,884112352,566
509,884112352,583
509,884112426,770
509,884112427,403
509,884112427,405
509,884112427,825
509,884112427,385
509,884112427,39
509,884112427,228
509,884112487,117
509,884112487,2
509,884112487,68
509,884112487,241
509,884112487,455
509,884112487,230
509,884112487,33
509,884112537,844
509,884112537,558
509,884112537,234
509,884112537,200
509,884112537,441
509,884112537,201
509,884112580,443
509,884112581,447
509,884112581,448
509,884112581,17
509,884112627,164
509,884112627,559
509,884112627,773
509,884112627,637
509,884112627,436
509,884112627,217
509,884112673,219
509,884112673,777
509,884112673,670
509,884112673,672
509,884112673,567
509,884112747,1098
509,884112747,514
509,884112747,202
509,884112748,475
509,884112800,1100
509,884112800,655
509,884112800,116
509,884112801,209
509,884112840,789
509,884112840,211
509,884112901,69
509,884112901,423
509,884112901,137
509,884112991,124
509,884113082,204
509,884113082,589
509,884113082,962
509,884113114,1424
509,884113302,705
509,884113343,9
509,884113343,223
509,884113343,772
509,884113343,238
509,884113368,160
509,884113422,197
509,884113422,654
509,884113453,1063
509,884113453,466
509,884113453,469
509,884113453,157
509,884113490,1065
509,884113490,588
509,884113592,923
509,884113592,1056
509,884113634,275
509,884113634,317
509,884113635,747
509,884113635,1
509,884113662,93
509,884113713,42
509,884113772,505
509,884113772,1192
509,884113772,134
509,884113806,1211
509,884113806,65
509,884113806,1166
509,884113924,461
509,884113924,644
509,884113924,603
509,884113949,531
509,884113949,693
509,884113975,1427
509,884113975,735
509,884114015,25
509,884114015,95
509,884114015,1426
509,884114069,513
509,884114069,240
509,884114069,186
509,884114099,1428
509,884114169,10
509,884114194,1422
509,884114232,31
509,884114232,226
509,884114233,979
509,884114233,684
509,884114233,123
509,884114275,649
509,884114275,943
509,884114275,121
509,884114471,203
509,884114471,285
509,884114471,50
509,884114471,82
509,884114471,129
509,884114471,191
509,884114471,179
509,884114471,218
509,884114471,506
509,884114471,55
509,884114505,767
509,884114505,406
509,884114505,413
509,884114506,370
509,884114635,853
509,884114635,37
509,884114682,667
509,884114682,396
509,884114713,774
509,884114713,53
509,884114713,800
509,884114770,452
509,884114770,551
509,884114770,665
509,884114770,440
509,884114813,563
509,884114813,379
509,884114813,438
509,884114813,145
509,884114813,590
509,884114895,955
509,884114895,692
509,884139983,150
509,884139983,467
509,884140022,175
509,884140049,32
509,884140049,806
509,884140078,193
509,884140078,180
509,884140079,1398
509,884140115,695
509,884140115,673
509,884140115,97
509,884140115,697
509,884140246,425
509,884140247,708
509,884140247,46
509,884140275,20
509,884140275,239
509,884140307,1229
509,884140307,544
509,884140307,591
509,884140307,237
509,884140336,284
509,884140382,215
509,884140382,1163
509,884140382,715
509,884140428,282
509,884140428,458
509,884140458,508
509,884140487,1103
509,884140488,81
509,884140488,58
509,884140522,956
509,884140522,464
509,884140522,972
509,884140522,733
509,884140579,146
509,884140579,1010
509,884140579,792
509,884140610,950
509,884140610,47
509,884140610,699
509,884140637,1136
509,884140637,471
509,884140670,1401
509,884140670,1174
509,884140670,15
509,884140709,856
509,884140709,1153
509,884140709,76
509,884140709,125
509,884140750,631
509,884140750,1135
509,884140750,549
509,884140751,148
509,884140751,51
509,884140751,924
509,884140787,1227
509,884140788,77
509,884140788,1045
509,884140788,581
509,884140825,380
509,884140825,387
509,884140825,1128
509,884140853,1011
509,884140853,1423
509,884140891,27
509,884140891,1008
509,884140891,1224
509,884140891,546
509,884140927,660
509,884140927,980
509,884140927,676
509,884140927,36
509,884140927,468
509,884140927,1208
509,884140975,587
509,884140975,823
509,884140975,1220
509,884140975,729
509,884140975,402
509,884141015,1245
509,884141015,1421
509,884141015,366
509,884141053,537
509,884141053,1169
509,884141053,1170
509,884141053,1267
509,884141053,29
509,884141208,919
509,884141208,462
509,884141438,8
509,884141438,596
509,884141438,99
509,884141470,473
510,884287140,375
510,884310104,265
510,884310104,231
510,884310104,679
510,884310104,233
510,884310148,578
510,884310148,118
510,884310149,636
510,884310149,597
510,884310149,62
510,884310149,227
511,886013700,272
511,886013700,269
512,879726342,286
512,879726342,258
512,879726342,242
512,879726420,269
512,879726642,481
512,879726778,515
512,879726778,172
512,879726778,516
512,879726914,173
512,879726914,195
512,879727058,604
512,879727058,204
512,879727059,1
512,879727059,96
512,879727116,423
512,879727116,318
512,879727153,283
512,879727153,484
512,879727294,191
512,879727294,179
513,880433368,288
513,880433368,258
513,880433398,294
513,880433398,326
513,880433418,321
513,880433445,271
513,880433445,304
513,880433474,336
513,880433474,332
513,880433474,879
513,880433474,748
513,880433499,890
513,880433558,323
513,880434278,181
513,880434278,150
513,880434298,257
513,880434318,475
513,880434318,222
513,880434336,458
513,880434359,24
513,880434359,283
513,880434384,1
513,880434384,151
513,880434411,100
513,880434411,237
513,880434438,619
513,880434438,7
513,880434463,471
513,880434463,1049
513,880434495,250
513,880434495,744
513,880434496,248
513,880434755,148
513,880434755,477
513,880434810,117
513,880434810,50
513,880434810,276
513,880434810,628
513,880434882,815
513,880434882,742
513,880434919,282
513,880434919,993
513,880434940,93
514,892388857,292
514,892388857,315
514,892388900,300
514,892388900,321
514,892388935,242
514,892388935,316
514,892388935,268
514,892388976,258
514,892388976,874
514,892388976,880
514,892388976,269
514,892389020,303
514,892389046,286
514,892389073,310
514,892389137,302
514,892389137,262
514,892389137,288
514,892389195,340
514,892389195,259
514,892389328,304
514,892389328,301
514,892391748,333
514,892391854,336
514,892391947,322
514,892391980,245
514,892392030,748
514,892392078,1022
514,892392078,1296
515,892513819,172
515,892513819,318
515,892513864,216
515,892513865,170
515,892513865,12
515,892513906,191
515,892513906,1194
515,892513906,482
515,892513906,45
515,892513979,1
515,892513979,1281
515,892513979,146
515,892513979,9
515,892514010,297
516,888284245,300
516,888284245,286
516,888284245,315
516,888284313,304
516,888284313,313
516,888284313,258
516,888284313,242
516,888284347,269
516,888284402,294
516,888284454,326
516,888284454,328
516,888284495,1025
516,888284532,875
516,888284577,322
516,888284618,678
516,888284618,333
516,888284618,268
516,888284710,316
516,888284710,984
516,888284710,289
516,888284710,748
516,888284758,243
517,888179565,333
517,888179565,288
517,888179565,313
517,888179565,300
517,888179565,272
517,888179602,258
517,888179602,332
517,888179625,310
517,888179647,309
517,888179694,294
517,888179694,690
517,888179694,682
517,888179713,326
517,888179772,245
517,888179772,260
517,888179788,895
517,888179788,343
517,888179833,323
517,888179833,873
517,888179833,678
517,888179833,748
517,888179913,990
517,888179928,336
517,888179948,314
517,888179980,900
517,888179980,1430
517,888179980,1022
517,888179980,359
517,888179980,749
517,888179980,683
517,888179981,1394
517,888179981,750
517,888179981,1313
517,888179981,346
517,888180018,903
517,888180018,362
517,888180018,896
517,888180018,315
517,888180018,269
517,888180018,1431
517,888180018,1062
517,888180018,1429
517,888180018,1233
517,888180049,882
517,888180049,891
517,888180049,308
517,888180049,262
517,888180049,1024
517,888180049,337
517,888180049,1176
517,888180049,242
517,888180049,1175
517,888180049,1433
517,888180081,1127
517,888180081,904
517,888180081,889
517,888180081,691
517,888180081,1395
517,888180081,360
517,888180082,340
517,888180082,361
517,888180082,1434
517,888180082,1432
517,888180227,302
518,875503786,100
518,875503932,475
518,875503973,56
518,875504118,194
518,875504669,294
518,875504669,286
518,875504809,117
518,875504835,276
518,875504876,121
518,875504876,14
518,875506634,127
518,875506634,317
518,875506634,1023
518,875506737,70
518,875506737,204
518,875506771,202
518,875506807,435
518,875506807,1170
518,875506839,13
518,875508693,997
518,875508783,716
518,875508817,1225
518,875508873,367
518,875509150,298
518,875509262,188
518,875509262,22
518,875509307,684
518,875509307,195
518,875509346,92
518,875509346,385
518,875509395,568
518,875509395,55
518,875509434,144
518,875509434,566
518,875509507,161
518,875509507,562
518,875509507,38
518,875509507,526
518,875509715,471
518,875509787,1046
518,875509832,183
518,875509832,185
518,875509887,98
518,875509888,79
518,875509888,23
519,875718889,875
519,875774463,197
519,875774463,423
519,875774491,483
520,875812281,133
521,875991047,58
521,875991116,642
521,875991160,134
521,875991160,205
521,875991160,458
521,876018471,281
521,876018471,685
521,876018471,597
521,876018501,827
521,876018501,841
521,876018553,546
521,876018580,742
521,876018608,591
521,876018608,628
521,876018608,291
522,876078916,414
522,876079016,239
522,876079016,792
522,876079054,787
522,876079054,866
522,876079087,73
522,876079087,238
522,876079113,25
522,876109074,1012
523,876198301,107
523,876198392,15
523,876198457,4
524,877124625,203
524,877124663,191
524,877124806,468
524,877124847,233
524,877124871,318
524,877125221,170
524,877125249,82
524,877125350,68
524,877125390,226
524,877125422,33
524,877125506,810
525,877743609,763
525,877746137,284
525,877750478,748
525,877750595,535
525,877750617,153
525,877750701,411
525,877750738,864
525,877750738,692
525,877750843,174
525,877751037,129
525,877751143,826
525,877751310,696
525,877821612,137
525,877821612,1435
525,877822162,28
525,877822224,179
525,877822350,192
525,877822350,135
525,877822704,849
525,877822770,2
525,877822854,554
525,877822904,576
526,877838826,428
526,877838946,410
526,877838977,393
526,877845577,269
526,877845656,462
526,877845763,255
526,877845845,60
526,877845982,175
526,877846284,3
526,877846793,59
526,877846793,265
526,877846793,64
526,877847025,712
526,877847025,1028
526,877847025,96
526,877847100,660
526,877847150,150
526,877847187,631
526,877878342,531
526,877878342,746
526,877878342,237
526,877878342,655
526,877878342,69
526,877878343,514
526,877878384,986
526,877878409,248
526,877878424,832
526,877878688,42
526,877878688,187
526,877878688,735
526,877878688,509
526,877878688,216
526,877878688,125
526,877878714,1378
526,877878739,18
526,877878772,1350
526,877878828,181
526,877878860,1049
526,877878883,978
526,877878923,756
526,877878923,173
526,877879172,258
526,877879172,1098
526,877879172,527
526,877879173,186
526,877879173,609
526,877879206,993
526,877879259,508
527,877994095,245
527,877995615,1333
527,877995673,241
527,877995673,1331
528,878088217,154
528,878103820,8
528,878104017,1118
528,878104017,461
528,878104200,12
528,878104245,11
528,878104377,131
528,878104438,156
528,878104486,293
528,878104569,273
528,878104569,433
528,878104569,524
528,878104569,45
528,878104594,65
528,878104627,290
528,878104627,88
529,878191574,1436
529,878191574,210
529,878191632,160
529,878191679,529
529,878191679,521
529,878191679,357
529,878191679,143
529,878191679,211
529,878191679,515
529,878191679,208
529,878191750,722
529,878191798,158
530,879001724,322
531,879132830,1272
532,879577345,754
532,879577372,282
533,879664891,319
533,879664906,1115
533,879665042,1147
533,879665232,580
533,879665302,520
533,879665352,180
533,879665381,470
534,880161839,540
535,880388784,223
536,880839802,171
536,880839802,5
536,880839802,111
536,880839802,871
536,880839891,1102
536,880853139,538
536,880911845,196
536,880911845,9
537,881681663,845
537,881681663,1197
537,881681725,53
538,882081278,1226
538,882081278,517
538,882081278,805
539,884386260,87
539,884386260,1242
539,884386260,1283
539,884386312,328
539,884386343,476
539,884386473,224
540,885066537,313
540,885139179,847
541,890793823,242
542,891759050,182
542,891759050,316
542,891759050,177
542,891759118,302
543,883108105,310
543,883108157,302
543,883108324,216
543,883108324,88
543,883108324,514
543,883108324,367
543,883108360,204
543,883108360,430
543,883108360,523
543,883108360,56
543,883108360,208
543,883108360,194
543,883108398,211
543,883108398,517
543,883108398,393
543,883108430,428
543,883108430,435
543,883108430,70
543,883108476,663
543,883108476,202
543,883108477,66
543,883108498,781
543,883108518,186
543,883108684,996
543,883108745,524
543,883108797,197
543,883108797,97
543,883108842,662
543,883108842,371
543,883108873,381
543,883108873,402
543,883108873,739
543,883108895,86
544,883417458,286
544,883417491,1137
544,883417491,181
544,883417517,408
544,883417547,14
544,883417547,9
544,883417589,50
544,883417589,127
544,883417613,285
544,883417640,249
544,883417667,1086
544,883417667,129
544,883417796,293
544,883417796,276
544,883417810,251
544,883417810,16
544,883417810,813
544,883460304,898
544,883460468,304
544,883460492,301
544,883460644,766
544,883460644,1
544,883461108,321
545,883589546,906
545,883589546,351
545,883589546,349
545,883589568,1105
545,883589568,333
545,883589606,269
545,883589606,242
545,883589607,271
545,883589626,688
545,883589626,258
546,887730066,300
546,887730102,23
546,887730177,58
546,887730221,662
546,887730221,969
546,887730264,56
546,887730264,832
546,887730264,173
546,887730297,211
546,887730297,153
546,887730341,154
546,887730342,517
546,887730342,168
546,887730407,25
546,887730407,435
546,887730407,163
546,887730443,208
546,887730443,4
546,887730472,523
546,887730496,655
546,887730496,1118
546,887730532,186
546,887730532,210
546,887730532,821
546,887730532,514
546,887730532,792
546,887730589,70
546,887730676,204
546,887730676,274
546,887730676,152
546,887730676,732
546,887730750,763
546,887730789,257
546,887730789,1012
546,887730813,290
546,887730842,255
546,887730842,864
546,887730842,235
546,887730909,926
546,887730931,411
546,887730931,1028
546,887731014,50
546,887731052,1
546,887731082,181
546,887731147,276
546,887731230,127
546,887731305,65
546,887731391,708
546,887731417,315
546,887731435,301
546,887734998,243
546,887735288,327
546,887735872,180
546,887735960,176
546,887735960,568
546,887736017,187
546,887736017,392
546,887736045,174
546,887736070,134
546,887736070,484
546,887736140,651
546,887736175,114
546,887736175,28
546,887736206,357
546,887736206,132
546,887736232,527
546,887736232,185
546,887736232,182
546,887736261,172
546,887736322,403
546,887736323,230
546,887736352,135
546,887736352,79
546,887736393,161
546,887736393,197
546,887736393,205
546,887736429,179
546,887736429,195
546,887736429,657
546,887736429,98
546,887736454,97
546,887736482,380
546,887736482,69
546,887736482,483
546,887736616,96
546,887736739,404
546,887736739,482
546,887736796,631
546,887736796,692
546,887736900,956
546,887736937,99
546,887736998,501
546,887737040,200
546,887737108,234
546,887737131,465
546,887737171,188
546,887737171,684
546,887737171,402
546,887737210,160
546,887737244,121
546,887737338,202
546,887737338,735
546,887737338,423
546,887737487,420
546,887737487,443
546,887737488,953
546,887737559,654
546,887737603,216
546,887737603,88
546,887737603,222
546,887737631,447
546,887737631,755
546,887737678,419
546,887737710,44
546,887737710,15
546,887808581,219
546,887808619,679
547,890059415,302
547,890059441,751
548,891035837,73
548,891035904,393
548,891035928,629
548,891035965,502
548,891035994,40
548,891036021,722
548,891036021,238
548,891036054,167
548,891036054,451
548,891036116,49
548,891036181,94
548,891036310,72
548,891036331,105
549,879437184,687
549,879437184,286
549,879437184,303
549,879437184,457
549,879459803,528
549,879459846,423
549,879459876,491
549,879459952,526
549,879459952,205
549,879459952,705
549,879459952,199
549,879460096,228
549,879460096,520
549,879460096,462
549,879460096,275
549,879460096,1330
549,879460096,443
549,879460172,357
549,879460172,9
549,879460213,69
549,879460213,64
549,879460294,230
549,879460294,596
549,879460294,215
549,879461394,678
549,879461394,310
549,879461394,1025
549,879461395,300
549,879461395,263
549,879461395,876
549,879461395,1127
549,879461395,890
549,879461498,127
549,879461498,181
549,879461498,257
549,879461498,455
549,879461498,117
550,879303468,286
550,879303468,268
550,879303468,269
550,879303571,515
550,879303571,246
550,879303571,127
550,879303638,317
550,879303795,197
550,879303795,427
550,879303795,645
550,879303830,191
550,879303830,86
550,879303831,199
550,879303863,863
550,879303892,527
550,879303928,318
550,879303929,382
550,879303929,631
550,879303950,528
550,879303974,180
550,879304010,179
550,879304010,423
550,879304010,735
550,879304010,87
550,879304051,511
551,878870226,294
551,878870226,258
551,878870226,288
551,878870275,690
551,878870275,678
551,878870456,50
551,878870456,252
551,878870518,515
551,878870518,7
551,878870552,181
551,878870598,286
551,878870648,475
551,878870648,628
551,878870679,458
551,878870719,1
551,878870719,1012
551,878870749,100
551,878870749,455
551,878870750,25
551,878870790,222
551,878870790,127
551,878870790,508
551,878870816,471
551,878870846,24
551,878870846,257
551,878870846,924
551,878870871,118
551,878870903,546
551,878870904,405
551,878870904,106
551,878870940,121
551,878870987,273
551,878870987,685
551,878870987,117
551,878871010,841
551,878871038,281
551,878871062,597
551,878871062,831
551,878871089,1215
551,878955115,235
551,878955139,13
551,878955164,985
551,878955164,284
551,878955188,274
551,878955295,591
551,878955295,125
551,878955319,756
551,878955372,509
551,878955373,234
551,878955409,12
551,878955442,172
551,878955442,173
551,878955442,193
551,878955442,511
551,878955442,582
551,878955474,735
551,878955474,156
551,878955474,521
551,878955474,192
551,878955474,212
551,878955501,185
551,878955501,157
551,878955533,609
551,878955533,318
551,878955533,942
551,878955534,479
551,878955534,69
551,878955564,8
551,878955598,447
551,878955598,98
551,878955599,603
551,878955599,175
551,878955635,474
551,878955635,238
551,878955635,56
551,878955680,778
551,878955680,55
551,878955680,64
551,878955680,627
551,878955707,197
551,878955766,143
551,878955766,182
551,878955766,194
551,878955766,70
551,878955816,214
551,878955848,48
551,878955848,357
551,878955848,692
551,878955848,174
551,878955848,483
551,878955885,504
551,878955886,151
551,878955886,170
551,878955914,2
551,878955915,715
551,878955941,568
551,878955973,133
551,878955973,229
551,878955973,393
551,878956000,684
551,878956000,199
551,878956000,463
551,878956022,187
551,878956047,144
551,878956047,180
551,878956047,432
551,878956074,448
551,878956074,218
551,878956100,200
551,878956101,135
551,878956101,154
551,878956129,478
551,878956130,204
551,878956130,514
551,878956156,11
551,878956156,195
551,878956263,79
551,878956263,132
551,878956263,502
551,878956263,42
551,878956299,97
551,878956300,655
551,878956300,164
551,878956300,213
551,878956338,176
551,878956338,31
552,891542445,268
552,891542464,288
552,891542492,872
552,891542520,294
552,891542540,334
552,891542578,752
552,891542622,325
552,891542735,307
552,891542735,346
552,891542735,269
552,891542735,340
552,891542735,319
552,891542968,275
552,891542968,246
552,891542986,127
552,891542986,100
552,891543001,248
552,891543036,181
552,891543036,250
552,891543114,50
552,891543156,1017
552,891543157,508
552,891543176,952
552,891543176,257
552,891543176,24
552,891543191,298
552,891543227,137
552,891543241,117
552,891543256,249
552,891543271,13
552,891543271,276
552,891543632,121
552,891543952,45
552,891543952,408
552,891543952,856
552,891543972,652
552,891543972,483
552,891544000,154
552,891544000,518
